district,poi_category,poi_type,name,rating,monthly_visitors,is_chain,opening_year
未央区,餐饮,中档餐厅,西安未央区中档餐厅10,3.7,22766,False,2006
未央区,餐饮,中档餐厅,西安未央区中档餐厅11,4.1,33122,True,2015
未央区,餐饮,中档餐厅,西安未央区中档餐厅12,4.0,22117,True,2020
未央区,餐饮,中档餐厅,西安未央区中档餐厅13,4.4,38766,True,2009
未央区,餐饮,中档餐厅,西安未央区中档餐厅14,3.7,22272,True,2010
未央区,餐饮,中档餐厅,西安未央区中档餐厅15,4.4,27830,True,2010
未央区,餐饮,中档餐厅,西安未央区中档餐厅16,4.5,32652,True,2016
未央区,餐饮,中档餐厅,西安未央区中档餐厅17,4.3,22548,True,2010
未央区,餐饮,中档餐厅,西安未央区中档餐厅18,4.0,25444,False,2017
未央区,餐饮,中档餐厅,西安未央区中档餐厅19,4.5,24069,True,2015
未央区,餐饮,中档餐厅,西安未央区中档餐厅20,3.9,41540,True,2014
未央区,餐饮,中档餐厅,西安未央区中档餐厅21,3.6,21993,False,2017
未央区,餐饮,中档餐厅,西安未央区中档餐厅22,3.6,32572,True,2014
未央区,餐饮,中档餐厅,西安未央区中档餐厅23,4.1,40576,True,2017
未央区,餐饮,中档餐厅,西安未央区中档餐厅24,4.4,33213,True,2015
未央区,餐饮,中档餐厅,西安未央区中档餐厅25,3.5,30896,False,2017
未央区,餐饮,中档餐厅,西安未央区中档餐厅26,3.8,25677,True,2009
未央区,餐饮,中档餐厅,西安未央区中档餐厅27,3.7,36378,False,2014
未央区,餐饮,中档餐厅,西安未央区中档餐厅28,3.6,25780,False,2005
未央区,餐饮,中档餐厅,西安未央区中档餐厅29,4.2,30529,False,2018
未央区,餐饮,中档餐厅,西安未央区中档餐厅30,4.5,24477,True,2018
未央区,餐饮,中档餐厅,西安未央区中档餐厅31,4.0,34062,False,2001
未央区,餐饮,中档餐厅,西安未央区中档餐厅32,4.2,38647,True,2004
未央区,餐饮,中档餐厅,西安未央区中档餐厅33,4.3,37232,True,2017
未央区,餐饮,中档餐厅,西安未央区中档餐厅34,3.8,47260,False,2021
未央区,餐饮,中档餐厅,西安未央区中档餐厅35,4.2,35688,True,2020
未央区,餐饮,中档餐厅,西安未央区中档餐厅36,3.5,29737,False,2022
未央区,餐饮,中档餐厅,西安未央区中档餐厅37,3.7,39156,False,2014
未央区,餐饮,中档餐厅,西安未央区中档餐厅38,3.8,36629,False,2000
未央区,餐饮,中档餐厅,西安未央区中档餐厅39,3.8,31516,True,2016
未央区,餐饮,中档餐厅,西安未央区中档餐厅40,3.5,30887,False,2005
未央区,餐饮,中档餐厅,西安未央区中档餐厅41,4.2,27628,False,2011
未央区,餐饮,中档餐厅,西安未央区中档餐厅42,4.3,33117,False,2000
未央区,餐饮,中档餐厅,西安未央区中档餐厅43,3.5,27270,True,2010
未央区,餐饮,中档餐厅,西安未央区中档餐厅44,3.7,27124,False,2021
未央区,餐饮,中档餐厅,西安未央区中档餐厅45,4.3,30831,False,2012
未央区,餐饮,中档餐厅,西安未央区中档餐厅46,3.7,21544,False,2020
未央区,餐饮,中档餐厅,西安未央区中档餐厅47,4.0,31897,False,2016
未央区,餐饮,快餐店,西安未央区快餐店1,3.4,12333,False,2009
未央区,餐饮,快餐店,西安未央区快餐店2,4.0,12037,False,2021
未央区,餐饮,快餐店,西安未央区快餐店3,3.3,12241,False,2018
未央区,餐饮,快餐店,西安未央区快餐店4,3.1,6316,False,2023
未央区,餐饮,快餐店,西安未央区快餐店5,3.6,18020,False,2015
未央区,餐饮,快餐店,西安未央区快餐店6,3.9,15109,True,2007
未央区,餐饮,快餐店,西安未央区快餐店7,3.3,12087,False,2000
未央区,餐饮,快餐店,西安未央区快餐店8,4.1,9800,False,2006
未央区,餐饮,快餐店,西安未央区快餐店9,3.2,17387,False,2020
未央区,餐饮,快餐店,西安未央区快餐店10,3.4,8747,False,2001
未央区,餐饮,快餐店,西安未央区快餐店11,3.8,14171,False,2017
未央区,餐饮,快餐店,西安未央区快餐店12,3.2,12931,False,2007
未央区,餐饮,快餐店,西安未央区快餐店13,4.2,6729,True,2003
未央区,餐饮,快餐店,西安未央区快餐店14,3.9,17660,False,2012
未央区,餐饮,快餐店,西安未央区快餐店15,4.0,19294,True,2018
未央区,餐饮,快餐店,西安未央区快餐店16,3.8,20802,True,2014
未央区,餐饮,快餐店,西安未央区快餐店17,3.4,15463,False,2023
未央区,餐饮,快餐店,西安未央区快餐店18,3.8,10257,True,2009
未央区,餐饮,快餐店,西安未央区快餐店19,4.3,12378,False,2013
未央区,餐饮,快餐店,西安未央区快餐店20,3.5,15540,True,2018
未央区,餐饮,快餐店,西安未央区快餐店21,3.2,19470,False,2017
未央区,餐饮,快餐店,西安未央区快餐店22,3.1,16620,False,2010
未央区,餐饮,快餐店,西安未央区快餐店23,3.1,15660,False,2001
未央区,餐饮,快餐店,西安未央区快餐店24,3.4,9864,True,2017
未央区,餐饮,快餐店,西安未央区快餐店25,3.5,15532,True,2001
未央区,餐饮,快餐店,西安未央区快餐店26,3.7,9265,False,2020
未央区,餐饮,快餐店,西安未央区快餐店27,3.4,5601,True,2003
未央区,餐饮,快餐店,西安未央区快餐店28,4.1,16431,False,2020
未央区,餐饮,快餐店,西安未央区快餐店29,3.6,11164,False,2001
未央区,餐饮,快餐店,西安未央区快餐店30,3.1,18515,True,2023
未央区,餐饮,快餐店,西安未央区快餐店31,4.1,24406,False,2009
未央区,餐饮,快餐店,西安未央区快餐店32,3.2,4033,False,2004
未央区,餐饮,快餐店,西安未央区快餐店33,3.3,18610,False,2003
未央区,餐饮,快餐店,西安未央区快餐店34,3.3,12836,False,2005
未央区,餐饮,快餐店,西安未央区快餐店35,3.8,23264,False,2011
未央区,餐饮,快餐店,西安未央区快餐店36,3.4,4248,True,2019
未央区,餐饮,快餐店,西安未央区快餐店37,3.5,7028,True,2003
未央区,餐饮,快餐店,西安未央区快餐店38,4.0,14260,True,2023
未央区,餐饮,快餐店,西安未央区快餐店39,3.6,11340,True,2022
未央区,餐饮,快餐店,西安未央区快餐店40,4.3,19907,False,2018
未央区,餐饮,快餐店,西安未央区快餐店41,3.7,19106,False,2018
未央区,餐饮,快餐店,西安未央区快餐店42,3.6,12562,False,2017
未央区,餐饮,快餐店,西安未央区快餐店43,3.9,18201,True,2008
未央区,餐饮,快餐店,西安未央区快餐店44,3.5,15148,True,2000
未央区,餐饮,快餐店,西安未央区快餐店45,4.0,10282,True,2012
未央区,餐饮,快餐店,西安未央区快餐店46,3.5,15617,True,2011
未央区,餐饮,快餐店,西安未央区快餐店47,3.8,29965,True,2001
未央区,餐饮,快餐店,西安未央区快餐店48,3.5,21293,True,2009
未央区,餐饮,快餐店,西安未央区快餐店49,3.7,7670,True,2000
未央区,餐饮,快餐店,西安未央区快餐店50,4.2,19600,True,2007
未央区,餐饮,快餐店,西安未央区快餐店51,3.8,16502,True,2011
未央区,餐饮,快餐店,西安未央区快餐店52,3.9,6926,True,2013
未央区,餐饮,快餐店,西安未央区快餐店53,3.2,13944,False,2015
未央区,餐饮,快餐店,西安未央区快餐店54,3.4,16523,False,2003
未央区,餐饮,快餐店,西安未央区快餐店55,3.4,14248,False,2011
未央区,餐饮,快餐店,西安未央区快餐店56,3.5,18949,True,2022
未央区,教育,中小学,西安未央区中小学1,4.1,25302,True,2023
未央区,教育,中小学,西安未央区中小学2,3.9,28585,False,2013
未央区,教育,中小学,西安未央区中小学3,4.4,39466,True,2010
未央区,教育,中小学,西安未央区中小学4,3.9,27928,True,2023
未央区,教育,中小学,西安未央区中小学5,3.5,29841,True,2004
未央区,教育,培训机构,西安未央区培训机构1,3.6,22282,True,2010
未央区,教育,培训机构,西安未央区培训机构2,4.1,25949,False,2008
未央区,教育,培训机构,西安未央区培训机构3,4.2,15439,True,2011
未央区,教育,培训机构,西安未央区培训机构4,4.0,16986,False,2002
未央区,教育,培训机构,西安未央区培训机构5,3.7,18644,False,2018
未央区,教育,培训机构,西安未央区培训机构6,3.6,15811,True,2019
未央区,教育,培训机构,西安未央区培训机构7,4.2,13882,False,2018
未央区,教育,培训机构,西安未央区培训机构8,4.3,14313,True,2005
未央区,教育,培训机构,西安未央区培训机构9,4.0,21821,True,2006
未央区,教育,培训机构,西安未央区培训机构10,3.8,6989,False,2021
未央区,教育,培训机构,西安未央区培训机构11,3.2,16949,False,2000
未央区,教育,培训机构,西安未央区培训机构12,3.7,9643,True,2001
未央区,教育,培训机构,西安未央区培训机构13,3.1,17273,False,2009
未央区,教育,培训机构,西安未央区培训机构14,3.5,15648,False,2006
未央区,教育,培训机构,西安未央区培训机构15,3.8,15432,True,2021
未央区,教育,培训机构,西安未央区培训机构16,3.4,7133,True,2015
未央区,教育,培训机构,西安未央区培训机构17,3.7,15404,True,2004
未央区,教育,培训机构,西安未央区培训机构18,3.9,18865,True,2013
未央区,教育,培训机构,西安未央区培训机构19,3.7,8005,True,2021
未央区,教育,培训机构,西安未央区培训机构20,3.9,8759,False,2021
未央区,教育,培训机构,西安未央区培训机构21,3.9,13382,True,2001
未央区,教育,培训机构,西安未央区培训机构22,3.2,14637,True,2015
未央区,教育,培训机构,西安未央区培训机构23,3.6,10931,True,2015
未央区,教育,培训机构,西安未央区培训机构24,3.0,18005,False,2003
未央区,教育,培训机构,西安未央区培训机构25,4.0,17031,True,2011
未央区,教育,培训机构,西安未央区培训机构26,3.8,14705,True,2004
未央区,教育,培训机构,西安未央区培训机构27,4.1,6808,True,2020
未央区,教育,培训机构,西安未央区培训机构28,3.8,12123,True,2022
未央区,教育,培训机构,西安未央区培训机构29,4.2,13550,False,2012
未央区,教育,培训机构,西安未央区培训机构30,4.1,21316,True,2022
未央区,教育,培训机构,西安未央区培训机构31,4.1,14016,True,2007
未央区,教育,培训机构,西安未央区培训机构32,3.5,19446,True,2021
未央区,教育,培训机构,西安未央区培训机构33,3.7,15189,True,2004
未央区,教育,培训机构,西安未央区培训机构34,3.3,13558,True,2015
未央区,教育,培训机构,西安未央区培训机构35,3.9,17819,False,2006
未央区,医疗,普通医院,西安未央区普通医院1,3.5,17607,False,2000
未央区,医疗,普通医院,西安未央区普通医院2,3.8,21006,True,2015
未央区,医疗,普通医院,西安未央区普通医院3,4.3,16636,True,2000
未央区,医疗,诊所,西安未央区诊所1,3.3,11738,True,2021
未央区,医疗,诊所,西安未央区诊所2,3.7,8513,False,2002
未央区,医疗,诊所,西安未央区诊所3,3.1,13077,True,2002
未央区,医疗,诊所,西安未央区诊所4,3.3,11890,False,2011
未央区,医疗,诊所,西安未央区诊所5,3.8,5908,True,2018
未央区,医疗,诊所,西安未央区诊所6,4.0,6062,False,2013
未央区,医疗,诊所,西安未央区诊所7,3.6,14222,False,2019
未央区,医疗,诊所,西安未央区诊所8,3.3,4027,True,2019
未央区,医疗,诊所,西安未央区诊所9,3.5,15663,True,2021
未央区,医疗,诊所,西安未央区诊所10,3.1,15662,False,2009
未央区,医疗,诊所,西安未央区诊所11,3.5,15720,False,2018
未央区,医疗,诊所,西安未央区诊所12,3.4,14211,True,2015
未央区,文化设施,文化馆,西安未央区文化馆1,3.8,17822,True,2015
未央区,文化设施,文化馆,西安未央区文化馆2,3.9,12680,False,2005
未央区,文化设施,文化馆,西安未央区文化馆3,3.1,14651,True,2008
未央区,体育设施,体育场馆,西安未央区体育场馆1,3.3,13331,True,2009
未央区,体育设施,体育场馆,西安未央区体育场馆2,4.1,21900,False,2015
未央区,体育设施,健身中心,西安未央区健身中心1,3.4,18321,False,2003
未央区,体育设施,健身中心,西安未央区健身中心2,3.1,18473,True,2020
未央区,体育设施,健身中心,西安未央区健身中心3,3.3,11141,False,2000
未央区,体育设施,健身中心,西安未央区健身中心4,4.0,18376,True,2021
未央区,体育设施,健身中心,西安未央区健身中心5,3.9,11863,False,2015
未央区,体育设施,健身中心,西安未央区健身中心6,3.7,17375,True,2014
灞桥区,购物中心,中级,西安灞桥区中级1,4.5,30118,False,2017
灞桥区,购物中心,中级,西安灞桥区中级2,4.3,28119,True,2001
灞桥区,购物中心,中级,西安灞桥区中级3,4.0,34323,False,2015
灞桥区,购物中心,中级,西安灞桥区中级4,4.2,36810,False,2012
灞桥区,购物中心,中级,西安灞桥区中级5,4.0,24446,True,2008
灞桥区,购物中心,中级,西安灞桥区中级6,4.3,40100,False,2020
灞桥区,购物中心,普通,西安灞桥区普通1,3.6,15000,False,2003
灞桥区,购物中心,普通,西安灞桥区普通2,3.4,14945,True,2000
灞桥区,购物中心,普通,西安灞桥区普通3,3.7,15215,False,2011
灞桥区,购物中心,普通,西安灞桥区普通4,3.6,17806,True,2019
灞桥区,购物中心,普通,西安灞桥区普通5,4.0,15396,True,2008
灞桥区,购物中心,普通,西安灞桥区普通6,4.2,13942,False,2000
灞桥区,购物中心,普通,西安灞桥区普通7,4.2,17482,True,2022
灞桥区,购物中心,普通,西安灞桥区普通8,3.6,8149,False,2018
灞桥区,购物中心,普通,西安灞桥区普通9,3.8,18863,False,2015
灞桥区,购物中心,普通,西安灞桥区普通10,3.5,11238,False,2009
灞桥区,购物中心,普通,西安灞桥区普通11,3.2,14477,False,2008
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅1,3.6,36656,True,2021
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅2,4.0,22899,False,2000
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅3,3.6,42778,True,2023
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅4,4.0,29958,True,2007
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅5,3.9,24396,False,2003
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅6,4.3,54337,False,2012
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅7,4.1,18217,False,2004
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅8,3.7,27416,False,2016
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅9,4.4,22656,False,2016
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅10,4.1,19801,False,2005
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅11,3.9,18539,False,2002
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅12,3.8,26199,False,2017
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅13,4.5,31287,True,2004
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅14,4.1,25319,True,2004
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅15,3.7,31211,True,2023
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅16,3.5,38541,False,2009
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅17,4.4,36316,False,2008
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅18,3.8,32414,True,2018
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅19,3.6,42307,False,2021
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅20,4.5,32371,False,2015
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅21,3.9,38668,False,2020
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅22,4.4,41063,True,2022
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅23,4.2,29037,False,2003
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅24,3.6,29890,True,2023
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅25,3.9,28832,True,2013
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅26,4.0,22868,True,2020
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅27,4.0,27890,True,2002
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅28,4.3,30431,False,2019
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅29,4.5,20603,False,2008
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅30,3.9,34485,True,2022
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅31,3.7,39268,False,2019
灞桥区,餐饮,中档餐厅,西安灞桥区中档餐厅32,3.7,43441,True,2023
灞桥区,餐饮,快餐店,西安灞桥区快餐店1,3.2,18601,False,2008
灞桥区,餐饮,快餐店,西安灞桥区快餐店2,3.8,23714,True,2017
灞桥区,餐饮,快餐店,西安灞桥区快餐店3,3.1,15036,True,2011
灞桥区,餐饮,快餐店,西安灞桥区快餐店4,3.2,17119,True,2008
灞桥区,餐饮,快餐店,西安灞桥区快餐店5,3.8,11807,False,2005
灞桥区,餐饮,快餐店,西安灞桥区快餐店6,3.0,16802,False,2013
灞桥区,餐饮,快餐店,西安灞桥区快餐店7,3.8,11927,True,2007
灞桥区,餐饮,快餐店,西安灞桥区快餐店8,3.5,12749,True,2002
灞桥区,餐饮,快餐店,西安灞桥区快餐店9,3.2,18248,False,2017
灞桥区,餐饮,快餐店,西安灞桥区快餐店10,3.6,10583,True,2009
灞桥区,餐饮,快餐店,西安灞桥区快餐店11,3.4,7918,True,2012
灞桥区,餐饮,快餐店,西安灞桥区快餐店12,3.0,5494,True,2004
灞桥区,餐饮,快餐店,西安灞桥区快餐店13,4.2,16959,False,2007
灞桥区,餐饮,快餐店,西安灞桥区快餐店14,4.2,12989,False,2000
灞桥区,餐饮,快餐店,西安灞桥区快餐店15,4.2,8972,True,2006
灞桥区,餐饮,快餐店,西安灞桥区快餐店16,3.5,14004,False,2018
灞桥区,餐饮,快餐店,西安灞桥区快餐店17,3.9,15380,True,2010
灞桥区,餐饮,快餐店,西安灞桥区快餐店18,3.6,18318,True,2010
灞桥区,餐饮,快餐店,西安灞桥区快餐店19,4.3,23071,False,2002
灞桥区,餐饮,快餐店,西安灞桥区快餐店20,3.1,10875,False,2001
灞桥区,餐饮,快餐店,西安灞桥区快餐店21,4.0,20470,True,2000
灞桥区,餐饮,快餐店,西安灞桥区快餐店22,4.2,7892,True,2005
灞桥区,餐饮,快餐店,西安灞桥区快餐店23,3.1,8892,True,2004
灞桥区,餐饮,快餐店,西安灞桥区快餐店24,3.7,17474,False,2009
灞桥区,餐饮,快餐店,西安灞桥区快餐店25,3.1,19562,False,2009
灞桥区,餐饮,快餐店,西安灞桥区快餐店26,4.1,15905,True,2009
灞桥区,餐饮,快餐店,西安灞桥区快餐店27,4.1,17505,True,2007
灞桥区,餐饮,快餐店,西安灞桥区快餐店28,3.6,13328,True,2021
灞桥区,餐饮,快餐店,西安灞桥区快餐店29,4.0,11879,True,2020
灞桥区,餐饮,快餐店,西安灞桥区快餐店30,4.0,11348,True,2023
灞桥区,餐饮,快餐店,西安灞桥区快餐店31,3.1,11553,False,2016
灞桥区,餐饮,快餐店,西安灞桥区快餐店32,3.6,8625,False,2001
灞桥区,餐饮,快餐店,西安灞桥区快餐店33,3.6,8190,False,2006
灞桥区,餐饮,快餐店,西安灞桥区快餐店34,4.1,20726,True,2020
灞桥区,餐饮,快餐店,西安灞桥区快餐店35,3.9,16813,False,2002
灞桥区,餐饮,快餐店,西安灞桥区快餐店36,3.7,23361,True,2001
灞桥区,餐饮,快餐店,西安灞桥区快餐店37,3.9,25504,False,2001
灞桥区,餐饮,快餐店,西安灞桥区快餐店38,3.8,12662,True,2002
灞桥区,餐饮,快餐店,西安灞桥区快餐店39,4.3,19896,False,2015
灞桥区,餐饮,快餐店,西安灞桥区快餐店40,4.0,9085,False,2000
灞桥区,餐饮,快餐店,西安灞桥区快餐店41,3.9,16437,False,2015
灞桥区,餐饮,快餐店,西安灞桥区快餐店42,4.2,12213,True,2006
灞桥区,餐饮,快餐店,西安灞桥区快餐店43,3.7,19166,True,2009
灞桥区,餐饮,快餐店,西安灞桥区快餐店44,4.0,10709,True,2009
灞桥区,餐饮,快餐店,西安灞桥区快餐店45,4.1,11336,True,2009
灞桥区,餐饮,快餐店,西安灞桥区快餐店46,4.3,9010,True,2001
灞桥区,餐饮,快餐店,西安灞桥区快餐店47,4.1,2265,False,2022
灞桥区,餐饮,快餐店,西安灞桥区快餐店48,3.8,21953,False,2004
灞桥区,餐饮,快餐店,西安灞桥区快餐店49,4.2,16764,False,2011
灞桥区,餐饮,快餐店,西安灞桥区快餐店50,3.4,14020,True,2002
灞桥区,餐饮,快餐店,西安灞桥区快餐店51,3.6,14736,True,2018
灞桥区,餐饮,快餐店,西安灞桥区快餐店52,4.1,28852,True,2012
灞桥区,餐饮,快餐店,西安灞桥区快餐店53,4.1,14767,True,2002
灞桥区,餐饮,快餐店,西安灞桥区快餐店54,3.6,17449,False,2003
灞桥区,餐饮,快餐店,西安灞桥区快餐店55,3.8,15787,False,2009
灞桥区,餐饮,快餐店,西安灞桥区快餐店56,3.5,13492,True,2021
灞桥区,餐饮,快餐店,西安灞桥区快餐店57,3.8,14492,True,2013
灞桥区,餐饮,快餐店,西安灞桥区快餐店58,3.2,17822,True,2002
灞桥区,餐饮,快餐店,西安灞桥区快餐店59,3.8,15270,True,2014
灞桥区,餐饮,快餐店,西安灞桥区快餐店60,4.3,18262,True,2017
灞桥区,餐饮,快餐店,西安灞桥区快餐店61,4.1,15054,False,2009
灞桥区,餐饮,快餐店,西安灞桥区快餐店62,3.9,9194,True,2019
灞桥区,餐饮,快餐店,西安灞桥区快餐店63,3.3,17704,True,2007
灞桥区,餐饮,快餐店,西安灞桥区快餐店64,3.9,21042,False,2017
灞桥区,餐饮,快餐店,西安灞桥区快餐店65,3.6,7564,True,2013
灞桥区,餐饮,快餐店,西安灞桥区快餐店66,3.0,12036,False,2015
灞桥区,餐饮,快餐店,西安灞桥区快餐店67,3.6,15295,False,2012
灞桥区,餐饮,快餐店,西安灞桥区快餐店68,4.1,18511,False,2023
灞桥区,餐饮,快餐店,西安灞桥区快餐店69,4.2,10732,False,2016
灞桥区,餐饮,快餐店,西安灞桥区快餐店70,3.6,12616,True,2008
灞桥区,餐饮,快餐店,西安灞桥区快餐店71,3.4,11411,False,2018
灞桥区,餐饮,快餐店,西安灞桥区快餐店72,3.1,20617,True,2016
灞桥区,餐饮,快餐店,西安灞桥区快餐店73,3.6,18536,True,2007
灞桥区,餐饮,快餐店,西安灞桥区快餐店74,4.1,18222,True,2006
灞桥区,餐饮,快餐店,西安灞桥区快餐店75,3.6,15342,False,2021
灞桥区,餐饮,快餐店,西安灞桥区快餐店76,3.4,7158,True,2003
灞桥区,餐饮,快餐店,西安灞桥区快餐店77,3.7,15626,True,2000
灞桥区,餐饮,快餐店,西安灞桥区快餐店78,3.8,15998,True,2017
灞桥区,餐饮,快餐店,西安灞桥区快餐店79,3.6,8658,False,2011
灞桥区,餐饮,快餐店,西安灞桥区快餐店80,3.3,10770,True,2000
灞桥区,餐饮,快餐店,西安灞桥区快餐店81,3.8,22965,False,2004
灞桥区,餐饮,快餐店,西安灞桥区快餐店82,3.1,13731,False,2001
灞桥区,餐饮,快餐店,西安灞桥区快餐店83,4.1,17801,False,2001
灞桥区,餐饮,快餐店,西安灞桥区快餐店84,3.8,18586,True,2023
灞桥区,餐饮,快餐店,西安灞桥区快餐店85,3.4,11439,True,2005
灞桥区,餐饮,快餐店,西安灞桥区快餐店86,4.2,23954,False,2023
灞桥区,餐饮,快餐店,西安灞桥区快餐店87,4.0,14359,True,2007
灞桥区,餐饮,快餐店,西安灞桥区快餐店88,3.3,13161,False,2018
灞桥区,餐饮,快餐店,西安灞桥区快餐店89,3.5,19025,True,2004
灞桥区,餐饮,快餐店,西安灞桥区快餐店90,3.2,16945,False,2010
灞桥区,餐饮,快餐店,西安灞桥区快餐店91,3.7,13785,True,2012
灞桥区,餐饮,快餐店,西安灞桥区快餐店92,3.0,16009,True,2008
灞桥区,餐饮,快餐店,西安灞桥区快餐店93,3.0,25856,True,2023
灞桥区,餐饮,快餐店,西安灞桥区快餐店94,4.2,13127,True,2014
灞桥区,餐饮,快餐店,西安灞桥区快餐店95,3.7,17067,True,2010
灞桥区,餐饮,快餐店,西安灞桥区快餐店96,3.8,17164,True,2016
灞桥区,餐饮,快餐店,西安灞桥区快餐店97,3.6,8553,False,2004
灞桥区,餐饮,快餐店,西安灞桥区快餐店98,3.1,14791,False,2022
灞桥区,餐饮,快餐店,西安灞桥区快餐店99,3.1,18512,False,2013
灞桥区,餐饮,快餐店,西安灞桥区快餐店100,3.8,5307,False,2005
灞桥区,餐饮,快餐店,西安灞桥区快餐店101,3.1,11623,False,2017
灞桥区,餐饮,快餐店,西安灞桥区快餐店102,3.1,11035,False,2000
灞桥区,餐饮,快餐店,西安灞桥区快餐店103,3.6,10213,True,2001
灞桥区,餐饮,快餐店,西安灞桥区快餐店104,4.1,24032,False,2023
灞桥区,餐饮,快餐店,西安灞桥区快餐店105,3.9,7730,False,2022
灞桥区,餐饮,快餐店,西安灞桥区快餐店106,4.0,20690,True,2015
灞桥区,餐饮,快餐店,西安灞桥区快餐店107,3.6,11844,False,2020
灞桥区,餐饮,快餐店,西安灞桥区快餐店108,4.2,20346,False,2018
灞桥区,教育,中小学,西安灞桥区中小学1,3.9,27835,False,2021
灞桥区,教育,中小学,西安灞桥区中小学2,3.8,36746,False,2001
灞桥区,教育,中小学,西安灞桥区中小学3,4.3,44712,True,2012
灞桥区,教育,中小学,西安灞桥区中小学4,3.9,27022,True,2014
灞桥区,教育,中小学,西安灞桥区中小学5,3.5,37317,True,2003
灞桥区,教育,中小学,西安灞桥区中小学6,3.5,31787,True,2022
灞桥区,教育,中小学,西安灞桥区中小学7,3.7,22896,False,2002
灞桥区,教育,培训机构,西安灞桥区培训机构1,3.4,19836,False,2009
灞桥区,教育,培训机构,西安灞桥区培训机构2,4.2,1577,False,2010
灞桥区,教育,培训机构,西安灞桥区培训机构3,4.1,11715,True,2017
灞桥区,教育,培训机构,西安灞桥区培训机构4,3.3,20574,False,2006
灞桥区,教育,培训机构,西安灞桥区培训机构5,4.3,18567,True,2005
灞桥区,教育,培训机构,西安灞桥区培训机构6,4.0,9215,True,2007
灞桥区,教育,培训机构,西安灞桥区培训机构7,3.1,22938,False,2009
灞桥区,教育,培训机构,西安灞桥区培训机构8,3.7,9937,False,2014
灞桥区,教育,培训机构,西安灞桥区培训机构9,3.2,13460,False,2023
灞桥区,教育,培训机构,西安灞桥区培训机构10,3.7,13180,False,2007
灞桥区,教育,培训机构,西安灞桥区培训机构11,4.2,15057,True,2018
灞桥区,教育,培训机构,西安灞桥区培训机构12,3.1,8645,True,2013
灞桥区,教育,培训机构,西安灞桥区培训机构13,3.5,13284,False,2008
灞桥区,教育,培训机构,西安灞桥区培训机构14,4.3,15374,False,2000
灞桥区,教育,培训机构,西安灞桥区培训机构15,3.8,10680,False,2004
灞桥区,教育,培训机构,西安灞桥区培训机构16,4.1,15373,False,2019
灞桥区,教育,培训机构,西安灞桥区培训机构17,3.7,5082,False,2010
灞桥区,教育,培训机构,西安灞桥区培训机构18,3.6,10820,False,2010
灞桥区,教育,培训机构,西安灞桥区培训机构19,3.2,17738,False,2003
灞桥区,教育,培训机构,西安灞桥区培训机构20,3.9,14996,True,2001
灞桥区,教育,培训机构,西安灞桥区培训机构21,4.2,17464,False,2000
灞桥区,教育,培训机构,西安灞桥区培训机构22,3.8,16650,True,2006
灞桥区,教育,培训机构,西安灞桥区培训机构23,3.1,23662,True,2019
灞桥区,医疗,普通医院,西安灞桥区普通医院1,3.7,20440,False,2015
灞桥区,医疗,诊所,西安灞桥区诊所1,3.9,20824,False,2008
灞桥区,医疗,诊所,西安灞桥区诊所2,3.1,12296,False,2022
灞桥区,医疗,诊所,西安灞桥区诊所3,4.2,19417,True,2016
灞桥区,医疗,诊所,西安灞桥区诊所4,4.2,13747,False,2007
灞桥区,医疗,诊所,西安灞桥区诊所5,3.7,12052,False,2020
灞桥区,医疗,诊所,西安灞桥区诊所6,3.6,10641,True,2008
灞桥区,医疗,诊所,西安灞桥区诊所7,3.3,20337,True,2004
灞桥区,医疗,诊所,西安灞桥区诊所8,4.0,16176,True,2004
