date,hour,district,road_name,congestion_index,avg_speed,is_weekend,transport_type,passenger_flow
2023-02-21,8,长安区,子午大道,9.63,12.97,False,,
2023-02-21,8,长安区,常宁路,7.7,19.95,False,,
2023-02-21,8,高新区,科技路,10.0,11.3,False,,
2023-02-21,8,高新区,高新路,10.0,10.66,False,,
2023-02-21,8,高新区,丈八路,9.63,22.32,False,,
2023-02-21,8,高新区,唐延路,10.0,11.9,False,,
2023-02-21,8,曲江新区,雁展路,10.0,24.46,False,,
2023-02-21,8,曲江新区,曲江池西路,9.63,20.98,False,,
2023-02-21,8,曲江新区,慈恩路,7.7,23.83,False,,
2023-02-21,8,曲江新区,曲江池东路,9.63,15.89,False,,
2023-02-21,8,,,,,False,地铁,15.6
2023-02-21,8,,,,,False,公交,11.12
2023-02-21,9,新城区,解放路,10.0,24.4,False,,
2023-02-21,9,新城区,长乐路,10.0,15.91,False,,
2023-02-21,9,新城区,韩森路,8.4,10.68,False,,
2023-02-21,9,新城区,民乐路,10.0,21.26,False,,
2023-02-21,9,碑林区,南大街,10.0,14.31,False,,
2023-02-21,9,碑林区,东大街,10.0,19.22,False,,
2023-02-21,9,碑林区,西大街,10.0,20.59,False,,
2023-02-21,9,碑林区,北大街,10.0,18.66,False,,
2023-02-21,9,莲湖区,北院门,10.0,16.62,False,,
2023-02-21,9,莲湖区,环城西路,10.0,11.8,False,,
2023-02-21,9,莲湖区,劳动路,10.0,10.44,False,,
2023-02-21,9,莲湖区,大兴路,8.4,15.64,False,,
2023-02-21,9,雁塔区,小寨路,10.0,13.1,False,,
2023-02-21,9,雁塔区,雁塔路,10.0,24.77,False,,
2023-02-21,9,雁塔区,长安路,10.0,13.31,False,,
2023-02-21,9,雁塔区,含光路,10.0,12.09,False,,
2023-02-21,9,未央区,未央路,10.0,23.85,False,,
2023-02-21,9,未央区,凤城路,8.4,21.06,False,,
2023-02-21,9,未央区,太华路,10.0,11.81,False,,
2023-02-21,9,未央区,文景路,8.4,22.17,False,,
2023-02-21,9,长安区,长安大学城,8.4,15.47,False,,
2023-02-21,9,长安区,西部大道,6.72,13.07,False,,
2023-02-21,9,长安区,子午大道,8.4,14.68,False,,
2023-02-21,9,长安区,常宁路,6.72,23.07,False,,
2023-02-21,9,高新区,科技路,10.0,22.61,False,,
2023-02-21,9,高新区,高新路,10.0,20.46,False,,
2023-02-21,9,高新区,丈八路,8.4,12.52,False,,
2023-02-21,9,高新区,唐延路,10.0,11.97,False,,
2023-02-21,9,曲江新区,雁展路,10.0,14.33,False,,
2023-02-21,9,曲江新区,曲江池西路,8.4,12.3,False,,
2023-02-21,9,曲江新区,慈恩路,6.72,12.33,False,,
2023-02-21,9,曲江新区,曲江池东路,8.4,17.66,False,,
2023-02-21,9,,,,,False,地铁,10.83
2023-02-21,9,,,,,False,公交,11.16
2023-02-21,10,新城区,解放路,6.26,10.92,False,,
2023-02-21,10,新城区,长乐路,5.37,27.77,False,,
2023-02-21,10,新城区,韩森路,4.47,40.45,False,,
2023-02-21,10,新城区,民乐路,5.37,36.81,False,,
2023-02-21,10,碑林区,南大街,7.16,16.55,False,,
2023-02-21,10,碑林区,东大街,6.26,17.69,False,,
2023-02-21,10,碑林区,西大街,6.26,10.36,False,,
2023-02-21,10,碑林区,北大街,6.26,16.83,False,,
2023-02-21,10,莲湖区,北院门,6.26,23.72,False,,
2023-02-21,10,莲湖区,环城西路,5.37,32.37,False,,
2023-02-21,10,莲湖区,劳动路,5.37,31.54,False,,
2023-02-21,10,莲湖区,大兴路,4.47,44.55,False,,
2023-02-21,10,雁塔区,小寨路,7.16,16.38,False,,
2023-02-21,10,雁塔区,雁塔路,5.37,25.06,False,,
2023-02-21,10,雁塔区,长安路,6.26,13.28,False,,
2023-02-21,10,雁塔区,含光路,5.37,38.75,False,,
2023-02-21,10,未央区,未央路,5.37,43.31,False,,
2023-02-21,10,未央区,凤城路,4.47,26.7,False,,
2023-02-21,10,未央区,太华路,5.37,42.15,False,,
2023-02-21,10,未央区,文景路,4.47,44.31,False,,
2023-02-21,10,长安区,长安大学城,4.47,41.21,False,,
2023-02-21,10,长安区,西部大道,3.58,29.18,False,,
2023-02-21,10,长安区,子午大道,4.47,41.42,False,,
2023-02-21,10,长安区,常宁路,3.58,33.91,False,,
2023-02-21,10,高新区,科技路,6.26,13.7,False,,
2023-02-21,10,高新区,高新路,5.37,36.58,False,,
2023-02-21,10,高新区,丈八路,4.47,32.5,False,,
2023-02-21,10,高新区,唐延路,5.37,33.37,False,,
2023-02-21,10,曲江新区,雁展路,5.37,44.89,False,,
2023-02-21,10,曲江新区,曲江池西路,4.47,32.18,False,,
2023-02-21,10,曲江新区,慈恩路,3.58,35.23,False,,
2023-02-21,10,曲江新区,曲江池东路,4.47,37.89,False,,
2023-02-21,10,,,,,False,地铁,6.58
2023-02-21,10,,,,,False,公交,5.58
2023-02-21,11,新城区,解放路,7.78,24.91,False,,
2023-02-21,11,新城区,长乐路,6.67,24.87,False,,
2023-02-21,11,新城区,韩森路,5.56,28.42,False,,
2023-02-21,11,新城区,民乐路,6.67,22.91,False,,
2023-02-21,11,碑林区,南大街,8.89,19.25,False,,
2023-02-21,11,碑林区,东大街,7.78,18.45,False,,
2023-02-21,11,碑林区,西大街,7.78,20.57,False,,
2023-02-21,11,碑林区,北大街,7.78,12.04,False,,
2023-02-21,11,莲湖区,北院门,7.78,20.32,False,,
2023-02-21,11,莲湖区,环城西路,6.67,18.76,False,,
2023-02-21,11,莲湖区,劳动路,6.67,19.05,False,,
2023-02-21,11,莲湖区,大兴路,5.56,34.62,False,,
2023-02-21,11,雁塔区,小寨路,8.89,24.56,False,,
2023-02-21,11,雁塔区,雁塔路,6.67,21.9,False,,
2023-02-21,11,雁塔区,长安路,7.78,14.59,False,,
2023-02-21,11,雁塔区,含光路,6.67,13.3,False,,
2023-02-21,11,未央区,未央路,6.67,11.82,False,,
2023-02-21,11,未央区,凤城路,5.56,34.14,False,,
2023-02-21,11,未央区,太华路,6.67,21.51,False,,
2023-02-21,11,未央区,文景路,5.56,44.49,False,,
2023-02-21,11,长安区,长安大学城,5.56,27.99,False,,
2023-02-21,11,长安区,西部大道,4.45,35.54,False,,
2023-02-21,11,长安区,子午大道,5.56,36.24,False,,
2023-02-21,11,长安区,常宁路,4.45,33.65,False,,
2023-02-21,11,高新区,科技路,7.78,21.68,False,,
2023-02-21,11,高新区,高新路,6.67,10.0,False,,
2023-02-21,11,高新区,丈八路,5.56,34.39,False,,
2023-02-21,11,高新区,唐延路,6.67,22.59,False,,
2023-02-21,11,曲江新区,雁展路,6.67,14.19,False,,
2023-02-21,11,曲江新区,曲江池西路,5.56,35.4,False,,
2023-02-21,11,曲江新区,慈恩路,4.45,43.34,False,,
2023-02-21,11,曲江新区,曲江池东路,5.56,27.14,False,,
2023-02-21,11,,,,,False,地铁,7.43
2023-02-21,11,,,,,False,公交,6.9
2023-02-21,12,新城区,解放路,9.04,13.21,False,,
2023-02-21,12,新城区,长乐路,7.75,11.44,False,,
2023-02-21,12,新城区,韩森路,6.46,10.99,False,,
2023-02-21,12,新城区,民乐路,7.75,23.92,False,,
2023-02-21,12,碑林区,南大街,10.0,12.37,False,,
2023-02-21,12,碑林区,东大街,9.04,21.58,False,,
2023-02-21,12,碑林区,西大街,9.04,21.22,False,,
2023-02-21,12,碑林区,北大街,9.04,11.86,False,,
2023-02-21,12,莲湖区,北院门,9.04,19.26,False,,
2023-02-21,12,莲湖区,环城西路,7.75,15.15,False,,
2023-02-21,12,莲湖区,劳动路,7.75,10.13,False,,
2023-02-21,12,莲湖区,大兴路,6.46,19.08,False,,
2023-02-21,12,雁塔区,小寨路,10.0,14.06,False,,
2023-02-21,12,雁塔区,雁塔路,7.75,14.39,False,,
2023-02-21,12,雁塔区,长安路,9.04,24.18,False,,
2023-02-21,12,雁塔区,含光路,7.75,20.92,False,,
2023-02-21,12,未央区,未央路,7.75,13.02,False,,
2023-02-21,12,未央区,凤城路,6.46,18.18,False,,
2023-02-21,12,未央区,太华路,7.75,20.33,False,,
2023-02-21,12,未央区,文景路,6.46,14.99,False,,
2023-02-21,12,长安区,长安大学城,6.46,22.97,False,,
2023-02-21,12,长安区,西部大道,5.17,26.04,False,,
2023-02-21,12,长安区,子午大道,6.46,16.06,False,,
2023-02-21,12,长安区,常宁路,5.17,32.79,False,,
2023-02-21,12,高新区,科技路,9.04,15.53,False,,
2023-02-21,12,高新区,高新路,7.75,12.19,False,,
2023-02-21,12,高新区,丈八路,6.46,13.14,False,,
2023-02-21,12,高新区,唐延路,7.75,13.21,False,,
2023-02-21,12,曲江新区,雁展路,7.75,21.29,False,,
2023-02-21,12,曲江新区,曲江池西路,6.46,15.68,False,,
2023-02-21,12,曲江新区,慈恩路,5.17,38.85,False,,
2023-02-21,12,曲江新区,曲江池东路,6.46,22.77,False,,
2023-02-21,12,,,,,False,地铁,10.56
2023-02-21,12,,,,,False,公交,6.86
2023-02-21,13,新城区,解放路,6.39,17.95,False,,
2023-02-21,13,新城区,长乐路,5.47,34.27,False,,
2023-02-21,13,新城区,韩森路,4.56,44.56,False,,
2023-02-21,13,新城区,民乐路,5.47,34.95,False,,
2023-02-21,13,碑林区,南大街,7.3,13.56,False,,
2023-02-21,13,碑林区,东大街,6.39,10.86,False,,
2023-02-21,13,碑林区,西大街,6.39,14.58,False,,
2023-02-21,13,碑林区,北大街,6.39,21.68,False,,
2023-02-21,13,莲湖区,北院门,6.39,23.06,False,,
2023-02-21,13,莲湖区,环城西路,5.47,32.44,False,,
2023-02-21,13,莲湖区,劳动路,5.47,37.06,False,,
2023-02-21,13,莲湖区,大兴路,4.56,32.08,False,,
2023-02-21,13,雁塔区,小寨路,7.3,22.06,False,,
2023-02-21,13,雁塔区,雁塔路,5.47,25.44,False,,
2023-02-21,13,雁塔区,长安路,6.39,11.86,False,,
2023-02-21,13,雁塔区,含光路,5.47,25.64,False,,
2023-02-21,13,未央区,未央路,5.47,44.86,False,,
2023-02-21,13,未央区,凤城路,4.56,41.52,False,,
2023-02-21,13,未央区,太华路,5.47,37.12,False,,
2023-02-21,13,未央区,文景路,4.56,32.34,False,,
2023-02-21,13,长安区,长安大学城,4.56,30.8,False,,
2023-02-21,13,长安区,西部大道,3.65,29.94,False,,
2023-02-21,13,长安区,子午大道,4.56,25.88,False,,
2023-02-21,13,长安区,常宁路,3.65,32.57,False,,
2023-02-21,13,高新区,科技路,6.39,22.86,False,,
2023-02-21,13,高新区,高新路,5.47,44.54,False,,
2023-02-21,13,高新区,丈八路,4.56,37.0,False,,
2023-02-21,13,高新区,唐延路,5.47,36.7,False,,
2023-02-21,13,曲江新区,雁展路,5.47,44.06,False,,
2023-02-21,13,曲江新区,曲江池西路,4.56,26.79,False,,
2023-02-21,13,曲江新区,慈恩路,3.65,35.91,False,,
2023-02-21,13,曲江新区,曲江池东路,4.56,32.77,False,,
2023-02-21,13,,,,,False,地铁,6.32
2023-02-21,13,,,,,False,公交,4.8
2023-02-21,14,新城区,解放路,4.89,26.42,False,,
2023-02-21,14,新城区,长乐路,4.19,41.77,False,,
2023-02-21,14,新城区,韩森路,3.49,37.86,False,,
2023-02-21,14,新城区,民乐路,4.19,31.41,False,,
2023-02-21,14,碑林区,南大街,5.59,33.12,False,,
2023-02-21,14,碑林区,东大街,4.89,33.45,False,,
2023-02-21,14,碑林区,西大街,4.89,43.89,False,,
2023-02-21,14,碑林区,北大街,4.89,35.68,False,,
2023-02-21,14,莲湖区,北院门,4.89,42.45,False,,
2023-02-21,14,莲湖区,环城西路,4.19,30.22,False,,
2023-02-21,14,莲湖区,劳动路,4.19,41.77,False,,
2023-02-21,14,莲湖区,大兴路,3.49,39.01,False,,
2023-02-21,14,雁塔区,小寨路,5.59,32.25,False,,
2023-02-21,14,雁塔区,雁塔路,4.19,32.94,False,,
2023-02-21,14,雁塔区,长安路,4.89,42.35,False,,
2023-02-21,14,雁塔区,含光路,4.19,41.8,False,,
2023-02-21,14,未央区,未央路,4.19,43.73,False,,
2023-02-21,14,未央区,凤城路,3.49,38.57,False,,
2023-02-21,14,未央区,太华路,4.19,37.22,False,,
2023-02-21,14,未央区,文景路,3.49,37.0,False,,
2023-02-21,14,长安区,长安大学城,3.49,31.28,False,,
2023-02-21,14,长安区,西部大道,2.79,55.6,False,,
2023-02-21,14,长安区,子午大道,3.49,35.14,False,,
2023-02-21,14,长安区,常宁路,2.79,54.41,False,,
2023-02-21,14,高新区,科技路,4.89,33.18,False,,
2023-02-21,14,高新区,高新路,4.19,28.62,False,,
2023-02-21,14,高新区,丈八路,3.49,27.98,False,,
2023-02-21,14,高新区,唐延路,4.19,39.72,False,,
2023-02-21,14,曲江新区,雁展路,4.19,38.34,False,,
2023-02-21,14,曲江新区,曲江池西路,3.49,36.1,False,,
2023-02-21,14,曲江新区,慈恩路,2.79,56.61,False,,
2023-02-21,14,曲江新区,曲江池东路,3.49,37.37,False,,
2023-02-21,14,,,,,False,地铁,4.93
2023-02-21,14,,,,,False,公交,4.26
2023-02-21,15,新城区,解放路,6.83,12.13,False,,
2023-02-21,15,新城区,长乐路,5.85,36.31,False,,
2023-02-21,15,新城区,韩森路,4.88,44.13,False,,
2023-02-21,15,新城区,民乐路,5.85,27.48,False,,
2023-02-21,15,碑林区,南大街,7.8,18.24,False,,
2023-02-21,15,碑林区,东大街,6.83,23.38,False,,
2023-02-21,15,碑林区,西大街,6.83,10.37,False,,
2023-02-21,15,碑林区,北大街,6.83,16.03,False,,
2023-02-21,15,莲湖区,北院门,6.83,20.23,False,,
2023-02-21,15,莲湖区,环城西路,5.85,43.88,False,,
2023-02-21,15,莲湖区,劳动路,5.85,37.57,False,,
2023-02-21,15,莲湖区,大兴路,4.88,43.35,False,,
2023-02-21,15,雁塔区,小寨路,7.8,12.19,False,,
2023-02-21,15,雁塔区,雁塔路,5.85,36.05,False,,
2023-02-21,15,雁塔区,长安路,6.83,24.17,False,,
2023-02-21,15,雁塔区,含光路,5.85,28.76,False,,
2023-02-21,15,未央区,未央路,5.85,41.19,False,,
2023-02-21,15,未央区,凤城路,4.88,40.45,False,,
2023-02-21,15,未央区,太华路,5.85,31.99,False,,
2023-02-21,15,未央区,文景路,4.88,29.52,False,,
2023-02-21,15,长安区,长安大学城,4.88,35.26,False,,
2023-02-21,15,长安区,西部大道,3.9,42.76,False,,
2023-02-21,15,长安区,子午大道,4.88,39.95,False,,
2023-02-21,15,长安区,常宁路,3.9,36.95,False,,
2023-02-21,15,高新区,科技路,6.83,22.19,False,,
2023-02-21,15,高新区,高新路,5.85,42.54,False,,
2023-02-21,15,高新区,丈八路,4.88,25.98,False,,
2023-02-21,15,高新区,唐延路,5.85,29.63,False,,
2023-02-21,15,曲江新区,雁展路,5.85,37.3,False,,
2023-02-21,15,曲江新区,曲江池西路,4.88,33.32,False,,
2023-02-21,15,曲江新区,慈恩路,3.9,41.38,False,,
2023-02-21,15,曲江新区,曲江池东路,4.88,37.0,False,,
2023-02-21,15,,,,,False,地铁,7.15
2023-02-21,15,,,,,False,公交,6.28
2023-02-21,16,新城区,解放路,9.29,22.64,False,,
2023-02-21,16,新城区,长乐路,7.97,17.33,False,,
2023-02-21,16,新城区,韩森路,6.64,11.68,False,,
2023-02-21,16,新城区,民乐路,7.97,19.93,False,,
2023-02-21,16,碑林区,南大街,10.0,19.4,False,,
2023-02-21,16,碑林区,东大街,9.29,14.77,False,,
2023-02-21,16,碑林区,西大街,9.29,15.28,False,,
2023-02-21,16,碑林区,北大街,9.29,17.91,False,,
2023-02-21,16,莲湖区,北院门,9.29,24.77,False,,
2023-02-21,16,莲湖区,环城西路,7.97,20.1,False,,
2023-02-21,16,莲湖区,劳动路,7.97,17.81,False,,
2023-02-21,16,莲湖区,大兴路,6.64,17.62,False,,
2023-02-21,16,雁塔区,小寨路,10.0,13.55,False,,
2023-02-21,16,雁塔区,雁塔路,7.97,24.98,False,,
2023-02-21,16,雁塔区,长安路,9.29,11.17,False,,
2023-02-21,16,雁塔区,含光路,7.97,19.3,False,,
2023-02-21,16,未央区,未央路,7.97,23.55,False,,
2023-02-21,16,未央区,凤城路,6.64,20.14,False,,
2023-02-21,16,未央区,太华路,7.97,21.63,False,,
2023-02-21,16,未央区,文景路,6.64,19.82,False,,
2023-02-21,16,长安区,长安大学城,6.64,13.1,False,,
2023-02-21,16,长安区,西部大道,5.31,27.66,False,,
2023-02-21,16,长安区,子午大道,6.64,12.1,False,,
2023-02-21,16,长安区,常宁路,5.31,33.54,False,,
2023-02-21,16,高新区,科技路,9.29,23.33,False,,
2023-02-21,16,高新区,高新路,7.97,17.62,False,,
2023-02-21,16,高新区,丈八路,6.64,16.69,False,,
2023-02-21,16,高新区,唐延路,7.97,13.59,False,,
2023-02-21,16,曲江新区,雁展路,7.97,15.13,False,,
2023-02-21,16,曲江新区,曲江池西路,6.64,23.86,False,,
2023-02-21,16,曲江新区,慈恩路,5.31,40.34,False,,
2023-02-21,16,曲江新区,曲江池东路,6.64,21.25,False,,
2023-02-21,16,,,,,False,地铁,9.83
2023-02-21,16,,,,,False,公交,7.19
2023-02-21,17,新城区,解放路,10.0,10.3,False,,
2023-02-21,17,新城区,长乐路,10.0,19.7,False,,
2023-02-21,17,新城区,韩森路,9.84,12.65,False,,
2023-02-21,17,新城区,民乐路,10.0,19.08,False,,
2023-02-21,17,碑林区,南大街,10.0,11.15,False,,
2023-02-21,17,碑林区,东大街,10.0,21.87,False,,
2023-02-21,17,碑林区,西大街,10.0,18.09,False,,
2023-02-21,17,碑林区,北大街,10.0,19.34,False,,
2023-02-21,17,莲湖区,北院门,10.0,15.44,False,,
2023-02-21,17,莲湖区,环城西路,10.0,15.87,False,,
2023-02-21,17,莲湖区,劳动路,10.0,14.21,False,,
2023-02-21,17,莲湖区,大兴路,9.84,23.07,False,,
2023-02-21,17,雁塔区,小寨路,10.0,10.29,False,,
2023-02-21,17,雁塔区,雁塔路,10.0,14.54,False,,
2023-02-21,17,雁塔区,长安路,10.0,20.57,False,,
2023-02-21,17,雁塔区,含光路,10.0,15.14,False,,
2023-02-21,17,未央区,未央路,10.0,21.37,False,,
2023-02-21,17,未央区,凤城路,9.84,17.12,False,,
2023-02-21,17,未央区,太华路,10.0,21.92,False,,
2023-02-21,17,未央区,文景路,9.84,18.7,False,,
2023-02-21,17,长安区,长安大学城,9.84,15.16,False,,
2023-02-21,17,长安区,西部大道,7.87,15.1,False,,
2023-02-21,17,长安区,子午大道,9.84,12.71,False,,
2023-02-21,17,长安区,常宁路,7.87,24.53,False,,
2023-02-21,17,高新区,科技路,10.0,18.99,False,,
2023-02-21,17,高新区,高新路,10.0,18.3,False,,
2023-02-21,17,高新区,丈八路,9.84,19.63,False,,
2023-02-21,17,高新区,唐延路,10.0,17.4,False,,
2023-02-21,17,曲江新区,雁展路,10.0,21.34,False,,
2023-02-21,17,曲江新区,曲江池西路,9.84,24.08,False,,
2023-02-21,17,曲江新区,慈恩路,7.87,15.5,False,,
2023-02-21,17,曲江新区,曲江池东路,9.84,20.3,False,,
2023-02-21,17,,,,,False,地铁,16.32
2023-02-21,17,,,,,False,公交,12.11
2023-02-21,18,新城区,解放路,10.0,19.54,False,,
2023-02-21,18,新城区,长乐路,10.0,13.92,False,,
2023-02-21,18,新城区,韩森路,8.97,23.89,False,,
2023-02-21,18,新城区,民乐路,10.0,22.08,False,,
2023-02-21,18,碑林区,南大街,10.0,10.78,False,,
2023-02-21,18,碑林区,东大街,10.0,12.38,False,,
2023-02-21,18,碑林区,西大街,10.0,24.39,False,,
2023-02-21,18,碑林区,北大街,10.0,14.53,False,,
2023-02-21,18,莲湖区,北院门,10.0,12.91,False,,
2023-02-21,18,莲湖区,环城西路,10.0,23.27,False,,
2023-02-21,18,莲湖区,劳动路,10.0,18.22,False,,
2023-02-21,18,莲湖区,大兴路,8.97,14.67,False,,
2023-02-21,18,雁塔区,小寨路,10.0,12.5,False,,
2023-02-21,18,雁塔区,雁塔路,10.0,16.13,False,,
2023-02-21,18,雁塔区,长安路,10.0,10.83,False,,
2023-02-21,18,雁塔区,含光路,10.0,23.69,False,,
2023-02-21,18,未央区,未央路,10.0,23.48,False,,
2023-02-21,18,未央区,凤城路,8.97,19.45,False,,
2023-02-21,18,未央区,太华路,10.0,12.0,False,,
2023-02-21,18,未央区,文景路,8.97,24.44,False,,
2023-02-21,18,长安区,长安大学城,8.97,14.25,False,,
2023-02-21,18,长安区,西部大道,7.17,13.17,False,,
2023-02-21,18,长安区,子午大道,8.97,15.59,False,,
2023-02-21,18,长安区,常宁路,7.17,22.67,False,,
2023-02-21,18,高新区,科技路,10.0,16.83,False,,
2023-02-21,18,高新区,高新路,10.0,23.84,False,,
2023-02-21,18,高新区,丈八路,8.97,12.74,False,,
2023-02-21,18,高新区,唐延路,10.0,24.24,False,,
2023-02-21,18,曲江新区,雁展路,10.0,17.33,False,,
2023-02-21,18,曲江新区,曲江池西路,8.97,18.01,False,,
2023-02-21,18,曲江新区,慈恩路,7.17,24.85,False,,
2023-02-21,18,曲江新区,曲江池东路,8.97,17.42,False,,
2023-02-21,18,,,,,False,地铁,14.08
2023-02-21,18,,,,,False,公交,11.22
2023-02-21,19,新城区,解放路,10.0,10.47,False,,
2023-02-21,19,新城区,长乐路,9.09,15.43,False,,
2023-02-21,19,新城区,韩森路,7.57,17.52,False,,
2023-02-21,19,新城区,民乐路,9.09,17.71,False,,
2023-02-21,19,碑林区,南大街,10.0,21.5,False,,
2023-02-21,19,碑林区,东大街,10.0,23.96,False,,
2023-02-21,19,碑林区,西大街,10.0,11.97,False,,
2023-02-21,19,碑林区,北大街,10.0,20.36,False,,
2023-02-21,19,莲湖区,北院门,10.0,15.73,False,,
2023-02-21,19,莲湖区,环城西路,9.09,10.95,False,,
2023-02-21,19,莲湖区,劳动路,9.09,24.73,False,,
2023-02-21,19,莲湖区,大兴路,7.57,12.58,False,,
2023-02-21,19,雁塔区,小寨路,10.0,10.6,False,,
2023-02-21,19,雁塔区,雁塔路,9.09,24.44,False,,
2023-02-21,19,雁塔区,长安路,10.0,12.16,False,,
2023-02-21,19,雁塔区,含光路,9.09,24.61,False,,
2023-02-21,19,未央区,未央路,9.09,10.8,False,,
2023-02-21,19,未央区,凤城路,7.57,12.43,False,,
2023-02-21,19,未央区,太华路,9.09,23.27,False,,
2023-02-21,19,未央区,文景路,7.57,18.15,False,,
2023-02-21,19,长安区,长安大学城,7.57,12.52,False,,
2023-02-21,19,长安区,西部大道,6.06,15.6,False,,
2023-02-21,19,长安区,子午大道,7.57,22.69,False,,
2023-02-21,19,长安区,常宁路,6.06,16.31,False,,
2023-02-21,19,高新区,科技路,10.0,20.73,False,,
2023-02-21,19,高新区,高新路,9.09,14.42,False,,
2023-02-21,19,高新区,丈八路,7.57,17.5,False,,
2023-02-21,19,高新区,唐延路,9.09,18.42,False,,
2023-02-21,19,曲江新区,雁展路,9.09,13.04,False,,
2023-02-21,19,曲江新区,曲江池西路,7.57,13.74,False,,
2023-02-21,19,曲江新区,慈恩路,6.06,23.88,False,,
2023-02-21,19,曲江新区,曲江池东路,7.57,12.6,False,,
2023-02-21,19,,,,,False,地铁,9.55
2023-02-21,19,,,,,False,公交,10.07
2023-02-21,20,新城区,解放路,6.94,13.71,False,,
2023-02-21,20,新城区,长乐路,5.95,42.79,False,,
2023-02-21,20,新城区,韩森路,4.96,33.35,False,,
2023-02-21,20,新城区,民乐路,5.95,44.84,False,,
2023-02-21,20,碑林区,南大街,7.93,16.27,False,,
2023-02-21,20,碑林区,东大街,6.94,13.94,False,,
2023-02-21,20,碑林区,西大街,6.94,12.32,False,,
2023-02-21,20,碑林区,北大街,6.94,18.88,False,,
2023-02-21,20,莲湖区,北院门,6.94,21.46,False,,
2023-02-21,20,莲湖区,环城西路,5.95,26.6,False,,
2023-02-21,20,莲湖区,劳动路,5.95,43.25,False,,
2023-02-21,20,莲湖区,大兴路,4.96,33.07,False,,
2023-02-21,20,雁塔区,小寨路,7.93,23.51,False,,
2023-02-21,20,雁塔区,雁塔路,5.95,42.68,False,,
2023-02-21,20,雁塔区,长安路,6.94,18.27,False,,
2023-02-21,20,雁塔区,含光路,5.95,39.94,False,,
2023-02-21,20,未央区,未央路,5.95,25.7,False,,
2023-02-21,20,未央区,凤城路,4.96,31.24,False,,
2023-02-21,20,未央区,太华路,5.95,26.43,False,,
2023-02-21,20,未央区,文景路,4.96,36.91,False,,
2023-02-21,20,长安区,长安大学城,4.96,26.6,False,,
2023-02-21,20,长安区,西部大道,3.97,40.28,False,,
2023-02-21,20,长安区,子午大道,4.96,34.84,False,,
2023-02-21,20,长安区,常宁路,3.97,41.43,False,,
2023-02-21,20,高新区,科技路,6.94,22.19,False,,
2023-02-21,20,高新区,高新路,5.95,26.97,False,,
2023-02-21,20,高新区,丈八路,4.96,39.85,False,,
2023-02-21,20,高新区,唐延路,5.95,34.09,False,,
2023-02-21,20,曲江新区,雁展路,5.95,44.02,False,,
2023-02-21,20,曲江新区,曲江池西路,4.96,29.97,False,,
2023-02-21,20,曲江新区,慈恩路,3.97,44.75,False,,
2023-02-21,20,曲江新区,曲江池东路,4.96,28.69,False,,
2023-02-21,20,,,,,False,地铁,7.66
2023-02-21,20,,,,,False,公交,5.07
2023-02-21,21,新城区,解放路,8.49,14.11,False,,
2023-02-21,21,新城区,长乐路,7.28,11.19,False,,
2023-02-21,21,新城区,韩森路,6.07,10.59,False,,
2023-02-21,21,新城区,民乐路,7.28,15.83,False,,
2023-02-21,21,碑林区,南大街,9.71,23.06,False,,
2023-02-21,21,碑林区,东大街,8.49,19.33,False,,
2023-02-21,21,碑林区,西大街,8.49,19.48,False,,
2023-02-21,21,碑林区,北大街,8.49,11.73,False,,
2023-02-21,21,莲湖区,北院门,8.49,17.04,False,,
2023-02-21,21,莲湖区,环城西路,7.28,24.33,False,,
2023-02-21,21,莲湖区,劳动路,7.28,11.45,False,,
2023-02-21,21,莲湖区,大兴路,6.07,12.44,False,,
2023-02-21,21,雁塔区,小寨路,9.71,24.02,False,,
2023-02-21,21,雁塔区,雁塔路,7.28,21.42,False,,
2023-02-21,21,雁塔区,长安路,8.49,19.65,False,,
2023-02-21,21,雁塔区,含光路,7.28,13.73,False,,
2023-02-21,21,未央区,未央路,7.28,12.04,False,,
2023-02-21,21,未央区,凤城路,6.07,16.36,False,,
2023-02-21,21,未央区,太华路,7.28,19.71,False,,
2023-02-21,21,未央区,文景路,6.07,13.88,False,,
2023-02-21,21,长安区,长安大学城,6.07,20.31,False,,
2023-02-21,21,长安区,西部大道,4.85,38.89,False,,
2023-02-21,21,长安区,子午大道,6.07,11.15,False,,
2023-02-21,21,长安区,常宁路,4.85,31.59,False,,
2023-02-21,21,高新区,科技路,8.49,15.82,False,,
2023-02-21,21,高新区,高新路,7.28,21.49,False,,
2023-02-21,21,高新区,丈八路,6.07,24.55,False,,
2023-02-21,21,高新区,唐延路,7.28,14.97,False,,
2023-02-21,21,曲江新区,雁展路,7.28,19.9,False,,
2023-02-21,21,曲江新区,曲江池西路,6.07,22.5,False,,
2023-02-21,21,曲江新区,慈恩路,4.85,41.3,False,,
2023-02-21,21,曲江新区,曲江池东路,6.07,19.76,False,,
2023-02-21,21,,,,,False,地铁,7.99
2023-02-21,21,,,,,False,公交,6.87
2023-02-21,22,新城区,解放路,7.01,15.42,False,,
2023-02-21,22,新城区,长乐路,6.01,19.0,False,,
2023-02-21,22,新城区,韩森路,5.01,44.61,False,,
2023-02-21,22,新城区,民乐路,6.01,10.98,False,,
2023-02-21,22,碑林区,南大街,8.01,14.08,False,,
2023-02-21,22,碑林区,东大街,7.01,18.02,False,,
2023-02-21,22,碑林区,西大街,7.01,22.67,False,,
2023-02-21,22,碑林区,北大街,7.01,21.68,False,,
